stacode	iyear	idate	T_AVE	R
59211	1991	1122	18.1	0.6
59211	1991	1123	18	0.6
59211	1991	1124	17.8	0.5
59211	1991	1125	17.6	0.5
59211	1991	1126	17.4	0.4
59211	1991	1127	17.3	0.4
59211	1991	1128	17.1	0.4
59211	1991	1129	16.9	0.4
59211	1991	1130	16.7	0.4
59211	1991	1201	16.6	0.4
59211	1991	1202	16.4	0.4
59211	1991	1203	16.2	0.4
59211	1991	1204	16	0.4
59211	1991	1205	15.9	0.4
59211	1991	1206	15.7	0.4
59211	1991	1207	15.6	0.5
59211	1991	1208	15.4	0.5
59211	1991	1209	15.3	0.5
59211	1991	1210	15.2	0.6
59211	1991	1211	15	0.6
59211	1991	1212	14.9	0.7
59211	1991	1213	14.8	0.7
59211	1991	1214	14.7	0.7
59211	1991	1215	14.6	0.8
59211	1991	1216	14.5	0.8
59211	1991	1217	14.4	0.9
59211	1991	1218	14.3	0.9
59211	1991	1219	14.3	0.9
59211	1991	1220	14.2	1
59211	1991	1221	14.1	1
59211	1991	1222	14.1	1
59211	1991	1223	14	1
59211	1991	1224	14	1.1
59211	1991	1225	14	1.1
59211	1991	1226	13.9	1.1
59211	1991	1227	13.9	1.1
59211	1991	1228	13.8	1.1
59211	1991	1229	13.8	1.1
59211	1991	1230	13.8	1.1
59211	1991	1231	13.7	1.1
59213	1991	0101	14.1	1.2
59213	1991	0102	14.1	1.2
59213	1991	0103	14	1.2
59213	1991	0104	14	1.2
59213	1991	0105	13.9	1.2
59213	1991	0106	13.9	1.2
59213	1991	0107	13.9	1.2
59213	1991	0108	13.8	1.2
59213	1991	0109	13.8	1.2
59213	1991	0110	13.8	1.2
59213	1991	0111	13.7	1.1
59213	1991	0112	13.7	1.1
59213	1991	0113	13.7	1.1
59213	1991	0114	13.6	1.1
59213	1991	0115	13.6	1
59213	1991	0116	13.6	1
59213	1991	0117	13.6	1
59213	1991	0118	13.5	0.9
59213	1991	0119	13.5	0.9
59213	1991	0120	13.5	0.9
59213	1991	0121	13.5	0.8
59213	1991	0122	13.5	0.8
59213	1991	0123	13.6	0.8
59213	1991	0124	13.6	0.7
59213	1991	0125	13.6	0.7
59213	1991	0126	13.7	0.7
59213	1991	0127	13.7	0.7
59213	1991	0128	13.8	0.6
59213	1991	0129	13.9	0.6
59213	1991	0130	14	0.6
59213	1991	0131	14	0.6
59213	1991	0201	14.1	0.6
59213	1991	0202	14.2	0.5
59213	1991	0203	14.4	0.5
59213	1991	0204	14.5	0.5
59213	1991	0205	14.6	0.5
59213	1991	0206	14.8	0.5
59213	1991	0207	14.9	0.5
59213	1991	0208	15	0.5
59213	1991	0209	15.2	0.5
59213	1991	0210	15.3	0.5
59213	1991	0211	15.5	0.5
59213	1991	0212	15.7	0.5
59213	1991	0213	15.8	0.6
59213	1991	0214	16	0.6
59213	1991	0215	16.1	0.6
59213	1991	0216	16.3	0.6
59213	1991	0217	16.4	0.6
59213	1991	0218	16.6	0.6
59213	1991	0219	16.7	0.6
59213	1991	0220	16.9	0.6
59213	1991	0221	17	0.7
59213	1991	0222	17.1	0.7
59213	1991	0223	17.2	0.7
59213	1991	0224	17.4	0.7
59213	1991	0225	17.5	0.7
59213	1991	0226	17.6	0.7
59213	1991	0227	17.7	0.7
59213	1991	0228	17.8	0.8
59213	1991	0229	17.8	0.8
59213	1991	0301	17.8	0.8
59213	1991	0302	17.9	0.8
59213	1991	0303	18	0.8
59213	1991	0304	18.1	0.8
59213	1991	0305	18.2	0.9
59213	1991	0306	18.2	0.9
59213	1991	0307	18.3	0.9
59213	1991	0308	18.4	0.9
59213	1991	0309	18.4	1
59213	1991	0310	18.5	1
59213	1991	0311	18.6	1
59213	1991	0312	18.7	1
59213	1991	0313	18.7	1.1
59213	1991	0314	18.8	1.1
59213	1991	0315	18.9	1.1
59213	1991	0316	19	1.2
59213	1991	0317	19.1	1.2
59213	1991	0318	19.2	1.2
59213	1991	0319	19.3	1.3
59213	1991	0320	19.4	1.3
59213	1991	0321	19.5	1.3
59213	1991	0322	19.7	1.4
59213	1991	0323	19.8	1.4
59213	1991	0324	20	1.4
59213	1991	0325	20.1	1.5
59213	1991	0326	20.3	1.5
59213	1991	0327	20.4	1.5
59213	1991	0328	20.6	1.5
59213	1991	0329	20.8	1.5
59213	1991	0330	21	1.6
59213	1991	0331	21.2	1.6
59213	1991	0401	21.4	1.6
59213	1991	0402	21.5	1.6
59213	1991	0403	21.7	1.6
59213	1991	0404	21.9	1.6
59213	1991	0405	22.2	1.6
59213	1991	0406	22.4	1.6
59213	1991	0407	22.6	1.6
59213	1991	0408	22.8	1.6
59213	1991	0409	23	1.6
59213	1991	0410	23.2	1.6
59213	1991	0411	23.4	1.7
59213	1991	0412	23.5	1.7
59213	1991	0413	23.7	1.7
59213	1991	0414	23.9	1.7
59213	1991	0415	24.1	1.7
59213	1991	0416	24.3	1.7
59213	1991	0417	24.4	1.7
59213	1991	0418	24.6	1.8
59213	1991	0419	24.7	1.8
59213	1991	0420	24.9	1.8
59213	1991	0421	25	1.9
59213	1991	0422	25.2	1.9
59213	1991	0423	25.3	2
59213	1991	0424	25.4	2
59213	1991	0425	25.5	2.1
59213	1991	0426	25.6	2.1
59213	1991	0427	25.7	2.2
59213	1991	0428	25.8	2.3
59213	1991	0429	25.9	2.4
59213	1991	0430	26	2.5
59213	1991	0501	26	2.6
59213	1991	0502	26.1	2.7
59213	1991	0503	26.2	2.8
59213	1991	0504	26.2	2.9
59213	1991	0505	26.3	3
59213	1991	0506	26.3	3.1
59213	1991	0507	26.4	3.3
59213	1991	0508	26.4	3.4
59213	1991	0509	26.5	3.5
59213	1991	0510	26.5	3.7
59213	1991	0511	26.5	3.8
59213	1991	0512	26.6	4
59213	1991	0513	26.6	4.1
59213	1991	0514	26.6	4.3
59213	1991	0515	26.7	4.4
59213	1991	0516	26.7	4.6
59213	1991	0517	26.7	4.7
59213	1991	0518	26.7	4.9
59213	1991	0519	26.8	5.1
59213	1991	0520	26.8	5.2
59213	1991	0521	26.8	5.4
59213	1991	0522	26.9	5.5
59213	1991	0523	26.9	5.7
59213	1991	0524	26.9	5.9
59213	1991	0525	27	6
59213	1991	0526	27	6.1
59213	1991	0527	27	6.3
59213	1991	0528	27.1	6.4
59213	1991	0529	27.1	6.6
59213	1991	0530	27.1	6.7
59213	1991	0531	27.2	6.8
59213	1991	0601	27.2	6.9
59213	1991	0602	27.3	7
59213	1991	0603	27.3	7.1
59213	1991	0604	27.4	7.2
59213	1991	0605	27.4	7.2
59213	1991	0606	27.4	7.3
59213	1991	0607	27.5	7.3
59213	1991	0608	27.5	7.4
59213	1991	0609	27.6	7.4
59213	1991	0610	27.6	7.4
59213	1991	0611	27.7	7.4
59213	1991	0612	27.7	7.4
59213	1991	0613	27.8	7.4
59213	1991	0614	27.8	7.4
59213	1991	0615	27.8	7.3
59213	1991	0616	27.9	7.3
59213	1991	0617	27.9	7.3
59213	1991	0618	28	7.2
59213	1991	0619	28	7.1
59213	1991	0620	28	7.1
59213	1991	0621	28.1	7
59213	1991	0622	28.1	6.9
59213	1991	0623	28.2	6.8
59213	1991	0624	28.2	6.7
59213	1991	0625	28.2	6.7
59213	1991	0626	28.2	6.6
59213	1991	0627	28.3	6.5
59213	1991	0628	28.3	6.4
59213	1991	0629	28.3	6.4
59213	1991	0630	28.3	6.3
59213	1991	0701	28.3	6.2
59213	1991	0702	28.4	6.2
59213	1991	0703	28.4	6.2
59213	1991	0704	28.4	6.1
59213	1991	0705	28.4	6.1
59213	1991	0706	28.4	6.1
59213	1991	0707	28.4	6.1
59213	1991	0708	28.4	6.1
59213	1991	0709	28.4	6.1
59213	1991	0710	28.4	6.1
59213	1991	0711	28.4	6.2
59213	1991	0712	28.4	6.2
59213	1991	0713	28.4	6.2
59213	1991	0714	28.4	6.3
59213	1991	0715	28.4	6.4
59213	1991	0716	28.4	6.4
59213	1991	0717	28.4	6.5
59213	1991	0718	28.4	6.5
59213	1991	0719	28.4	6.6
59213	1991	0720	28.4	6.7
59213	1991	0721	28.4	6.7
59213	1991	0722	28.4	6.8
59213	1991	0723	28.4	6.8
59213	1991	0724	28.4	6.9
59213	1991	0725	28.4	6.9
59213	1991	0726	28.4	7
59213	1991	0727	28.4	7
59213	1991	0728	28.4	7
59213	1991	0729	28.4	7
59213	1991	0730	28.4	7
59213	1991	0731	28.4	7
59213	1991	0801	28.4	7
59213	1991	0802	28.5	7
59213	1991	0803	28.5	6.9
59213	1991	0804	28.5	6.9
59213	1991	0805	28.5	6.8
59213	1991	0806	28.5	6.8
59213	1991	0807	28.5	6.7
59213	1991	0808	28.5	6.6
59213	1991	0809	28.5	6.5
59213	1991	0810	28.5	6.4
59213	1991	0811	28.5	6.4
59213	1991	0812	28.5	6.3
59213	1991	0813	28.5	6.2
59213	1991	0814	28.5	6.1
59213	1991	0815	28.5	6
59213	1991	0816	28.5	5.9
59213	1991	0817	28.4	5.8
59213	1991	0818	28.4	5.7
59213	1991	0819	28.4	5.6
59213	1991	0820	28.4	5.6
59213	1991	0821	28.3	5.5
59213	1991	0822	28.3	5.4
59213	1991	0823	28.3	5.4
59213	1991	0824	28.2	5.3
59213	1991	0825	28.2	5.2
59213	1991	0826	28.1	5.2
59213	1991	0827	28.1	5.1
59213	1991	0828	28	5.1
59213	1991	0829	28	5
59213	1991	0830	27.9	5
59213	1991	0831	27.9	5
59213	1991	0901	27.8	4.9
59213	1991	0902	27.7	4.9
59213	1991	0903	27.7	4.9
59213	1991	0904	27.6	4.8
59213	1991	0905	27.6	4.8
59213	1991	0906	27.5	4.7
59213	1991	0907	27.4	4.7
59213	1991	0908	27.3	4.6
59213	1991	0909	27.3	4.6
59213	1991	0910	27.2	4.5
59213	1991	0911	27.1	4.5
59213	1991	0912	27.1	4.4
59213	1991	0913	27	4.3
59213	1991	0914	26.9	4.3
59213	1991	0915	26.8	4.2
59213	1991	0916	26.8	4.1
59213	1991	0917	26.7	4
59213	1991	0918	26.6	3.9
59213	1991	0919	26.5	3.8
59213	1991	0920	26.4	3.7
59213	1991	0921	26.3	3.6
59213	1991	0922	26.2	3.5
59213	1991	0923	26.2	3.4
59213	1991	0924	26.1	3.3
59213	1991	0925	26	3.2
59213	1991	0926	25.9	3.1
59213	1991	0927	25.8	3
59213	1991	0928	25.6	2.9
59213	1991	0929	25.5	2.8
59213	1991	0930	25.4	2.7
59213	1991	1001	25.3	2.7
59213	1991	1002	25.2	2.6
59213	1991	1003	25.1	2.5
59213	1991	1004	24.9	2.5
59213	1991	1005	24.8	2.4
59213	1991	1006	24.7	2.4
59213	1991	1007	24.5	2.3
59213	1991	1008	24.4	2.3
59213	1991	1009	24.3	2.3
59213	1991	1010	24.1	2.3
59213	1991	1011	24	2.3
59213	1991	1012	23.8	2.2
59213	1991	1013	23.7	2.2
59213	1991	1014	23.6	2.2
59213	1991	1015	23.4	2.2
59213	1991	1016	23.3	2.2
59213	1991	1017	23.1	2.3
59213	1991	1018	23	2.3
59213	1991	1019	22.9	2.3
59213	1991	1020	22.7	2.3
59213	1991	1021	22.6	2.3
59213	1991	1022	22.5	2.3
59213	1991	1023	22.4	2.3
59213	1991	1024	22.2	2.3
59213	1991	1025	22.1	2.3
59213	1991	1026	22	2.3
59213	1991	1027	21.9	2.2
59213	1991	1028	21.8	2.2
59213	1991	1029	21.6	2.2
59213	1991	1030	21.5	2.2
59213	1991	1031	21.4	2.1
59213	1991	1101	21.3	2.1
59213	1991	1102	21.2	2
59213	1991	1103	21.1	2
59213	1991	1104	21	1.9
59213	1991	1105	20.9	1.9
59213	1991	1106	20.8	1.8
59213	1991	1107	20.7	1.7
59213	1991	1108	20.6	1.7
59213	1991	1109	20.4	1.6
59213	1991	1110	20.3	1.5
59213	1991	1111	20.2	1.5
59213	1991	1112	20.1	1.4
59213	1991	1113	19.9	1.3
59213	1991	1114	19.8	1.3
59213	1991	1115	19.7	1.2
59213	1991	1116	19.5	1.1
59213	1991	1117	19.4	1
59213	1991	1118	19.2	1
59213	1991	1119	19.1	0.9
59213	1991	1120	18.9	0.9
59213	1991	1121	18.7	0.8
59213	1991	1122	18.6	0.8
59213	1991	1123	18.4	0.7
59213	1991	1124	18.2	0.7
59213	1991	1125	18	0.6
59213	1991	1126	17.9	0.6
59213	1991	1127	17.7	0.6
59213	1991	1128	17.5	0.6
59213	1991	1129	17.3	0.5
59213	1991	1130	17.2	0.5
59213	1991	1201	17	0.5
59213	1991	1202	16.8	0.5
59213	1991	1203	16.6	0.5
59213	1991	1204	16.5	0.5
59213	1991	1205	16.3	0.5
59213	1991	1206	16.2	0.5
59213	1991	1207	16	0.5
59213	1991	1208	15.9	0.5
59213	1991	1209	15.7	0.5
59213	1991	1210	15.6	0.6
59213	1991	1211	15.5	0.6
59213	1991	1212	15.3	0.6
59213	1991	1213	15.2	0.6
59213	1991	1214	15.1	0.7
59213	1991	1215	15	0.7
59213	1991	1216	14.9	0.7
59213	1991	1217	14.8	0.7
59213	1991	1218	14.8	0.8
59213	1991	1219	14.7	0.8
59213	1991	1220	14.6	0.8
59213	1991	1221	14.6	0.9
59213	1991	1222	14.5	0.9
59213	1991	1223	14.5	0.9
59213	1991	1224	14.4	1
59213	1991	1225	14.4	1
59213	1991	1226	14.3	1
59213	1991	1227	14.3	1.1
59213	1991	1228	14.2	1.1
59213	1991	1229	14.2	1.1
59213	1991	1230	14.2	1.1
59213	1991	1231	14.1	1.1
59215	1991	0101	11.9	1.3
59215	1991	0102	11.9	1.3
59215	1991	0103	11.9	1.3
59215	1991	0104	11.8	1.3
59215	1991	0105	11.8	1.3
59215	1991	0106	11.8	1.3
59215	1991	0107	11.7	1.3
59215	1991	0108	11.7	1.3
59215	1991	0109	11.7	1.3
59215	1991	0110	11.6	1.3
59215	1991	0111	11.6	1.3
59215	1991	0112	11.6	1.3
59215	1991	0113	11.5	1.3
59215	1991	0114	11.5	1.3
59215	1991	0115	11.5	1.3
59215	1991	0116	11.5	1.3
59215	1991	0117	11.4	1.3
59215	1991	0118	11.4	1.3
59215	1991	0119	11.4	1.2
59215	1991	0120	11.4	1.2
59215	1991	0121	11.4	1.2
59215	1991	0122	11.4	1.2
59215	1991	0123	11.4	1.2
59215	1991	0124	11.5	1.1
59215	1991	0125	11.5	1.1
59215	1991	0126	11.5	1.1
59215	1991	0127	11.6	1.1
59215	1991	0128	11.6	1.1
59215	1991	0129	11.7	1
59215	1991	0130	11.8	1
59215	1991	0131	11.9	1
59215	1991	0201	12	0.9
59215	1991	0202	12.1	0.9
59215	1991	0203	12.2	0.9
59215	1991	0204	12.3	0.9
59215	1991	0205	12.4	0.8
59215	1991	0206	12.5	0.8
59215	1991	0207	12.7	0.8
59215	1991	0208	12.8	0.8
59215	1991	0209	12.9	0.8
59215	1991	0210	13.1	0.8
59215	1991	0211	13.2	0.7
59215	1991	0212	13.4	0.7
59215	1991	0213	13.5	0.7
59215	1991	0214	13.7	0.7
59215	1991	0215	13.8	0.7
59215	1991	0216	14	0.7
59215	1991	0217	14.1	0.7
59215	1991	0218	14.3	0.8
59215	1991	0219	14.4	0.8
59215	1991	0220	14.6	0.8
59215	1991	0221	14.7	0.8
59215	1991	0222	14.8	0.8
59215	1991	0223	14.9	0.9
59215	1991	0224	15.1	0.9
59215	1991	0225	15.2	0.9
59215	1991	0226	15.3	1
59215	1991	0227	15.4	1
59215	1991	0228	15.5	1
59215	1991	0229	15.5	1
59215	1991	0301	15.6	1.1
59215	1991	0302	15.7	1.1
59215	1991	0303	15.8	1.2
59215	1991	0304	15.9	1.2
59215	1991	0305	16	1.2
59215	1991	0306	16	1.3
59215	1991	0307	16.1	1.3
59215	1991	0308	16.2	1.4
59215	1991	0309	16.3	1.4
59215	1991	0310	16.4	1.4
59215	1991	0311	16.4	1.5
59215	1991	0312	16.5	1.5
59215	1991	0313	16.6	1.5
59215	1991	0314	16.7	1.6
59215	1991	0315	16.8	1.6
59215	1991	0316	16.9	1.6
59215	1991	0317	17	1.6
59215	1991	0318	17.1	1.6
59215	1991	0319	17.2	1.6
59215	1991	0320	17.3	1.6
59215	1991	0321	17.4	1.7
59215	1991	0322	17.5	1.7
59215	1991	0323	17.7	1.7
59215	1991	0324	17.8	1.7
59215	1991	0325	18	1.7
59215	1991	0326	18.1	1.7
59215	1991	0327	18.2	1.7
59215	1991	0328	18.4	1.7
59215	1991	0329	18.6	1.7
59215	1991	0330	18.7	1.7
59215	1991	0331	18.9	1.7
59215	1991	0401	19	1.7
59215	1991	0402	19.2	1.7
59215	1991	0403	19.4	1.7
59215	1991	0404	19.6	1.7
59215	1991	0405	19.7	1.7
59215	1991	0406	19.9	1.7
59215	1991	0407	20.1	1.7
59215	1991	0408	20.3	1.7
59215	1991	0409	20.4	1.8
59215	1991	0410	20.6	1.8
59215	1991	0411	20.8	1.8
59215	1991	0412	20.9	1.8
59215	1991	0413	21.1	1.9
59215	1991	0414	21.3	1.9
59215	1991	0415	21.4	2
59215	1991	0416	21.6	2
59215	1991	0417	21.7	2.1
59215	1991	0418	21.9	2.1
59215	1991	0419	22	2.2
59215	1991	0420	22.1	2.3
59215	1991	0421	22.3	2.3
59215	1991	0422	22.4	2.4
59215	1991	0423	22.5	2.5
59215	1991	0424	22.6	2.6
59215	1991	0425	22.7	2.7
59215	1991	0426	22.8	2.7
59215	1991	0427	22.9	2.8
59215	1991	0428	23	2.9
59215	1991	0429	23.1	3.1
59215	1991	0430	23.2	3.2
59215	1991	0501	23.2	3.3
59215	1991	0502	23.3	3.4
59215	1991	0503	23.4	3.5
59215	1991	0504	23.4	3.7
59215	1991	0505	23.5	3.8
59215	1991	0506	23.6	3.9
59215	1991	0507	23.6	4.1
59215	1991	0508	23.7	4.2
59215	1991	0509	23.7	4.4
59215	1991	0510	23.8	4.5
59215	1991	0511	23.8	4.7
59215	1991	0512	23.8	4.8
59215	1991	0513	23.9	5
59215	1991	0514	23.9	5.2
59215	1991	0515	24	5.3
59215	1991	0516	24	5.5
59215	1991	0517	24	5.7
59215	1991	0518	24.1	5.8
59215	1991	0519	24.1	6
59215	1991	0520	24.1	6.2
59215	1991	0521	24.2	6.3
59215	1991	0522	24.2	6.5
59215	1991	0523	24.3	6.7
59215	1991	0524	24.3	6.8
59215	1991	0525	24.3	7
59215	1991	0526	24.4	7.2
59215	1991	0527	24.4	7.3
59215	1991	0528	24.5	7.4
59215	1991	0529	24.5	7.6
59215	1991	0530	24.6	7.7
59215	1991	0531	24.6	7.8
59215	1991	0601	24.7	8
59215	1991	0602	24.7	8.1
59215	1991	0603	24.8	8.2
59215	1991	0604	24.8	8.3
59215	1991	0605	24.9	8.4
59215	1991	0606	24.9	8.4
59215	1991	0607	25	8.5
59215	1991	0608	25	8.5
59215	1991	0609	25.1	8.6
59215	1991	0610	25.1	8.6
59215	1991	0611	25.2	8.7
59215	1991	0612	25.3	8.7
59215	1991	0613	25.3	8.7
59215	1991	0614	25.4	8.7
59215	1991	0615	25.4	8.7
59215	1991	0616	25.5	8.7
59215	1991	0617	25.5	8.7
59215	1991	0618	25.6	8.7
59215	1991	0619	25.6	8.7
59215	1991	0620	25.6	8.7
59215	1991	0621	25.7	8.6
59215	1991	0622	25.7	8.6
59215	1991	0623	25.7	8.6
59215	1991	0624	25.8	8.6
59215	1991	0625	25.8	8.6
59215	1991	0626	25.8	8.6
59215	1991	0627	25.8	8.5
59215	1991	0628	25.9	8.5
59215	1991	0629	25.9	8.5
59215	1991	0630	25.9	8.5
59215	1991	0701	25.9	8.5
59215	1991	0702	25.9	8.6
59215	1991	0703	25.9	8.6
59215	1991	0704	25.9	8.6
59215	1991	0705	25.8	8.6
59215	1991	0706	25.8	8.7
59215	1991	0707	25.8	8.7
59215	1991	0708	25.8	8.7
59215	1991	0709	25.8	8.8
59215	1991	0710	25.8	8.8
59215	1991	0711	25.7	8.9
59215	1991	0712	25.7	8.9
59215	1991	0713	25.7	9
59215	1991	0714	25.7	9.1
59215	1991	0715	25.7	9.1
59215	1991	0716	25.6	9.2
59215	1991	0717	25.6	9.2
59215	1991	0718	25.6	9.3
59215	1991	0719	25.6	9.3
59215	1991	0720	25.6	9.4
59215	1991	0721	25.5	9.4
59215	1991	0722	25.5	9.4
59215	1991	0723	25.5	9.5
59215	1991	0724	25.5	9.5
59215	1991	0725	25.5	9.5
59215	1991	0726	25.5	9.5
59215	1991	0727	25.5	9.5
59215	1991	0728	25.5	9.5
59215	1991	0729	25.5	9.4
59215	1991	0730	25.5	9.4
59215	1991	0731	25.5	9.3
59215	1991	0801	25.5	9.3
59215	1991	0802	25.5	9.2
59215	1991	0803	25.5	9.2
59215	1991	0804	25.5	9.1
59215	1991	0805	25.5	9
59215	1991	0806	25.5	8.9
59215	1991	0807	25.5	8.8
59215	1991	0808	25.5	8.7
59215	1991	0809	25.5	8.6
59215	1991	0810	25.5	8.5
59215	1991	0811	25.5	8.4
59215	1991	0812	25.5	8.2
59215	1991	0813	25.5	8.1
59215	1991	0814	25.4	8
59215	1991	0815	25.4	7.9
59215	1991	0816	25.4	7.7
59215	1991	0817	25.4	7.6
59215	1991	0818	25.3	7.5
59215	1991	0819	25.3	7.4
59215	1991	0820	25.3	7.3
59215	1991	0821	25.2	7.2
59215	1991	0822	25.2	7.1
59215	1991	0823	25.1	7
59215	1991	0824	25.1	6.9
59215	1991	0825	25	6.8
59215	1991	0826	25	6.7
59215	1991	0827	24.9	6.6
59215	1991	0828	24.9	6.5
59215	1991	0829	24.8	6.4
59215	1991	0830	24.7	6.3
59215	1991	0831	24.7	6.3
59215	1991	0901	24.6	6.2
59215	1991	0902	24.5	6.1
59215	1991	0903	24.5	6
59215	1991	0904	24.4	6
59215	1991	0905	24.3	5.9
59215	1991	0906	24.3	5.8
59215	1991	0907	24.2	5.8
59215	1991	0908	24.1	5.7
59215	1991	0909	24.1	5.6
59215	1991	0910	24	5.5
59215	1991	0911	23.9	5.4
59215	1991	0912	23.9	5.4
59215	1991	0913	23.8	5.3
59215	1991	0914	23.7	5.2
59215	1991	0915	23.7	5.1
59215	1991	0916	23.6	5
59215	1991	0917	23.5	4.9
59215	1991	0918	23.5	4.8
59215	1991	0919	23.4	4.7
59215	1991	0920	23.3	4.6
59215	1991	0921	23.2	4.5
59215	1991	0922	23.1	4.4
59215	1991	0923	23.1	4.3
59215	1991	0924	23	4.2
59215	1991	0925	22.9	4.1
59215	1991	0926	22.8	4
59215	1991	0927	22.7	3.9
59215	1991	0928	22.6	3.8
59215	1991	0929	22.5	3.7
59215	1991	0930	22.4	3.6
59215	1991	1001	22.3	3.6
59215	1991	1002	22.1	3.5
59215	1991	1003	22	3.4
59215	1991	1004	21.9	3.4
59215	1991	1005	21.8	3.3
59215	1991	1006	21.7	3.2
59215	1991	1007	21.5	3.2
59215	1991	1008	21.4	3.2
59215	1991	1009	21.3	3.1
59215	1991	1010	21.1	3.1
59215	1991	1011	21	3.1
59215	1991	1012	20.9	3.1
59215	1991	1013	20.8	3
59215	1991	1014	20.6	3
59215	1991	1015	20.5	3
59215	1991	1016	20.4	3
59215	1991	1017	20.2	3
59215	1991	1018	20.1	3
59215	1991	1019	20	3
59215	1991	1020	19.9	3.1
59215	1991	1021	19.8	3.1
59215	1991	1022	19.6	3.1
59215	1991	1023	19.5	3.1
59215	1991	1024	19.4	3.1
59215	1991	1025	19.3	3.1
59215	1991	1026	19.2	3.1
59215	1991	1027	19.1	3.1
59215	1991	1028	19	3
59215	1991	1029	18.9	3
59215	1991	1030	18.8	3
59215	1991	1031	18.7	3
59215	1991	1101	18.6	2.9
59215	1991	1102	18.5	2.9
59215	1991	1103	18.4	2.8
59215	1991	1104	18.3	2.8
59215	1991	1105	18.2	2.7
59215	1991	1106	18.1	2.7
59215	1991	1107	18	2.6
59215	1991	1108	17.9	2.5
59215	1991	1109	17.8	2.4
59215	1991	1110	17.7	2.3
59215	1991	1111	17.6	2.3
59215	1991	1112	17.5	2.2
59215	1991	1113	17.4	2.1
59215	1991	1114	17.2	2
59215	1991	1115	17.1	1.9
59215	1991	1116	17	1.8
59215	1991	1117	16.8	1.7
59215	1991	1118	16.7	1.6
59215	1991	1119	16.5	1.5
59215	1991	1120	16.4	1.4
59215	1991	1121	16.2	1.4
59215	1991	1122	16	1.3
59215	1991	1123	15.9	1.2
59215	1991	1124	15.7	1.1
59215	1991	1125	15.5	1.1
59215	1991	1126	15.3	1
59215	1991	1127	15.2	1
59215	1991	1128	15	0.9
59215	1991	1129	14.8	0.9
59215	1991	1130	14.7	0.9
59215	1991	1201	14.5	0.8
59215	1991	1202	14.3	0.8
59215	1991	1203	14.2	0.8
59215	1991	1204	14	0.8
59215	1991	1205	13.8	0.8
59215	1991	1206	13.7	0.8
59215	1991	1207	13.6	0.8
59215	1991	1208	13.4	0.8
59215	1991	1209	13.3	0.8
59215	1991	1210	13.2	0.8
59215	1991	1211	13.1	0.9
59215	1991	1212	12.9	0.9
59215	1991	1213	12.8	0.9
59215	1991	1214	12.7	0.9
59215	1991	1215	12.7	0.9
59215	1991	1216	12.6	1
59215	1991	1217	12.5	1
59215	1991	1218	12.4	1
59215	1991	1219	12.4	1.1
59215	1991	1220	12.3	1.1
59215	1991	1221	12.3	1.1
59215	1991	1222	12.2	1.1
59215	1991	1223	12.2	1.2
59215	1991	1224	12.2	1.2
59215	1991	1225	12.1	1.2
59215	1991	1226	12.1	1.2
59215	1991	1227	12.1	1.2
59215	1991	1228	12	1.3
59215	1991	1229	12	1.3
59215	1991	1230	12	1.3
59215	1991	1231	11.9	1.3
59218	1991	0101	12	1.4
59218	1991	0102	12	1.5
59218	1991	0103	11.9	1.5
59218	1991	0104	11.9	1.6
59218	1991	0105	11.9	1.6
59218	1991	0106	11.8	1.6
59218	1991	0107	11.8	1.7
59218	1991	0108	11.7	1.7
59218	1991	0109	11.7	1.7
59218	1991	0110	11.6	1.7
59218	1991	0111	11.6	1.7
59218	1991	0112	11.6	1.7
59218	1991	0113	11.5	1.7
59218	1991	0114	11.5	1.7
59218	1991	0115	11.5	1.6
59218	1991	0116	11.4	1.6
59218	1991	0117	11.4	1.6
59218	1991	0118	11.4	1.5
59218	1991	0119	11.4	1.5
59218	1991	0120	11.4	1.4
59218	1991	0121	11.4	1.4
59218	1991	0122	11.4	1.3
59218	1991	0123	11.4	1.3
59218	1991	0124	11.4	1.2
59218	1991	0125	11.5	1.2
59218	1991	0126	11.5	1.1
59218	1991	0127	11.5	1.1
59218	1991	0128	11.6	1
59218	1991	0129	11.7	1
59218	1991	0130	11.7	1
59218	1991	0131	11.8	0.9
59218	1991	0201	11.9	0.9
59218	1991	0202	12	0.9
59218	1991	0203	12.1	0.9
59218	1991	0204	12.2	0.9
59218	1991	0205	12.3	0.8
59218	1991	0206	12.4	0.8
59218	1991	0207	12.6	0.8
59218	1991	0208	12.7	0.8
59218	1991	0209	12.8	0.8
59218	1991	0210	13	0.8
59218	1991	0211	13.1	0.8
59218	1991	0212	13.2	0.8
59218	1991	0213	13.4	0.8
59218	1991	0214	13.5	0.9
59218	1991	0215	13.7	0.9
59218	1991	0216	13.8	0.9
59218	1991	0217	13.9	0.9
59218	1991	0218	14.1	0.9
59218	1991	0219	14.2	0.9
59218	1991	0220	14.3	0.9
59218	1991	0221	14.5	0.9
59218	1991	0222	14.6	0.9
59218	1991	0223	14.7	1
59218	1991	0224	14.8	1
59218	1991	0225	14.9	1
59218	1991	0226	15	1
59218	1991	0227	15.2	1
59218	1991	0228	15.3	1
59218	1991	0229	15.3	1
59218	1991	0301	15.3	1.1
59218	1991	0302	15.4	1.1
59218	1991	0303	15.5	1.1
59218	1991	0304	15.6	1.1
59218	1991	0305	15.7	1.2
59218	1991	0306	15.8	1.2
59218	1991	0307	15.9	1.3
59218	1991	0308	16	1.3
59218	1991	0309	16	1.4
